k,n,lam,publishers_welfare,users_welfare,convergence_ratio,publishers_welfare_ci_low,publishers_welfare_ci_high,users_welfare_ci_low,users_welfare_ci_high,convergence_ratio_ci_low,convergence_ratio_ci_high
2,2,0.05,0.9888180863807788,0.9955323749727513,1.0,0.9881389875920392,0.9894948671413726,0.9952861377214096,0.9958076557787423,1.0,1.0
2,2,0.1,0.9836067889707176,0.9868422460665908,1.0,0.9826587996326682,0.9845661703213343,0.986027838593901,0.9875915298733873,1.0,1.0
2,2,0.15,0.9811513014100935,0.9774827597376948,1.0,0.9800435699044324,0.982331027615903,0.9763197136995986,0.9786483905477825,1.0,1.0
2,2,0.2,0.9801385921621681,0.9684755776334801,1.0,0.9789300619766401,0.9811522211766438,0.9666662287890498,0.9703158201203688,1.0,1.0
2,2,0.25,0.9798690319280638,0.9602512684119576,1.0,0.9787247437077671,0.9810113674892108,0.9582457589394676,0.9624872247197992,1.0,1.0
2,2,0.3,0.9800575408961991,0.9527558833078512,1.0,0.9789773924795507,0.9811392389572787,0.9498075572495339,0.9552179397876583,1.0,1.0
2,2,0.35,0.9804394455054062,0.9461025954983285,1.0,0.9792894677248676,0.9815280014699885,0.9428399262469969,0.9491235610514684,1.0,1.0
2,2,0.4,0.9809791616018719,0.9400766761113382,1.0,0.9799819586531192,0.982003863328376,0.9364587379698072,0.9432025027118679,1.0,1.0
2,2,0.45,0.9815556657123604,0.9347067587538697,1.0,0.9805905424691674,0.9826391232508652,0.930457592515995,0.9384530587917075,1.0,1.0
2,2,0.5,0.9821291015017809,0.9299316417390535,1.0,0.981138099840476,0.9831122060143741,0.9260959065376727,0.9336608478220415,1.0,1.0
2,2,0.55,0.9827356152633556,0.9255548987093704,1.0,0.9816923896641452,0.9837155617539708,0.9211005749785406,0.9297703197338987,1.0,1.0
2,2,0.6,0.9833523804445171,0.9215536775883522,1.0,0.9824158125269238,0.9843229984551161,0.9166384177143269,0.9258205067659226,1.0,1.0
2,2,0.65,0.9838594912417988,0.918086836871054,1.0,0.9829752823242669,0.9847518994348209,0.9132591575993606,0.922831627737269,1.0,1.0
2,2,0.7,0.9844584102743004,0.9147116731395757,1.0,0.983533249595536,0.9852786494445435,0.9095759960639724,0.9198223982042233,1.0,1.0
2,2,0.75,0.9849353021525836,0.9118018632771092,1.0,0.984061576009202,0.9858955669267055,0.9061436699634022,0.9174471606425483,1.0,1.0
2,2,0.8,0.9854670359419099,0.9089874261761343,1.0,0.9846186774226711,0.9863138120898467,0.9037544279500396,0.9145334394654862,1.0,1.0
2,2,0.85,0.9859650420269891,0.9063921873657896,1.0,0.9851733976904493,0.9866801392733298,0.9010663994566153,0.9116929568542799,1.0,1.0
2,2,0.9,0.9863378627707486,0.9041719502715428,1.0,0.9855640054437335,0.9870651151625914,0.8984117460119155,0.909305529146289,1.0,1.0
2,2,0.95,0.9867540461001699,0.9020325748611144,1.0,0.985922875347251,0.9874474866874402,0.8965571938798109,0.9075383773456885,1.0,1.0
2,2,1.0,0.9871879945705039,0.8999505611693728,1.0,0.9865267958285184,0.9878421327559125,0.8939336191827679,0.9059682702531913,1.0,1.0
