k,n,lam,publishers_welfare,users_welfare,convergence_ratio,publishers_welfare_ci_low,publishers_welfare_ci_high,users_welfare_ci_low,users_welfare_ci_high,convergence_ratio_ci_low,convergence_ratio_ci_high
2,2,0.05,0.989037431501358,0.9956204633189432,1.0,0.9884364374719834,0.9896896104375704,0.9954060536472242,0.9958592216599523,1.0,1.0
2,2,0.1,0.9839250398966551,0.9871104350005007,1.0,0.9829337101173352,0.984799192159924,0.9863608743751416,0.9878397616878335,1.0,1.0
2,2,0.15,0.9815381308233031,0.9779029507227283,1.0,0.9805375990593156,0.9826194621699571,0.9766143220185974,0.9790382611225733,1.0,1.0
2,2,0.2,0.9805190702855184,0.9691376759938627,1.0,0.9793245684804976,0.9816508698932133,0.9672343508344975,0.9706098320865778,1.0,1.0
2,2,0.25,0.9802690331861014,0.9610631359113649,1.0,0.9791939470861155,0.9813390644596182,0.9588934306543387,0.9635851125389,1.0,1.0
2,2,0.3,0.9804541072452407,0.9537300020291609,1.0,0.9793245948044439,0.9814631775244068,0.95091331650357,0.9563132692153835,1.0,1.0
2,2,0.35,0.980845000404464,0.9471867794280662,1.0,0.9797035983759669,0.9818819543494653,0.9441826229613666,0.9500174037540801,1.0,1.0
2,2,0.4,0.981375782230438,0.9412962078324149,1.0,0.9803042832597144,0.9824001160661324,0.9379788537867677,0.9447045640282022,1.0,1.0
2,2,0.45,0.9819000270307224,0.9361298965037732,1.0,0.9809017782437146,0.982995477622003,0.9324723901314996,0.9394291920412062,1.0,1.0
2,2,0.5,0.9825366940455089,0.9313141438613193,1.0,0.9816147001881135,0.9835185632907267,0.927241100739873,0.9350662594194353,1.0,1.0
2,2,0.55,0.9831188741435519,0.9270694012438857,1.0,0.9821339569764646,0.9839929868859195,0.9235642350382619,0.931071368286422,1.0,1.0
2,2,0.6,0.9837029149009877,0.9232120093694927,1.0,0.982822250566438,0.9847208746958875,0.9188080162256085,0.9270936815769738,1.0,1.0
2,2,0.65,0.984225620401611,0.9197682583683973,1.0,0.9833178801314145,0.9851501795687625,0.9154385467777955,0.92436024212855,1.0,1.0
2,2,0.7,0.9847723372511873,0.9165544168170873,1.0,0.9839281620120299,0.9856199714634387,0.9116373968415651,0.9216344322917213,1.0,1.0
2,2,0.75,0.9852634397167009,0.9136587427927447,1.0,0.9844585144074274,0.9860636787989341,0.9090020066848703,0.9179619512824322,1.0,1.0
2,2,0.8,0.9857567952826558,0.9109663134143399,1.0,0.9848588731599415,0.9865064190923034,0.9057006603511002,0.9158242968674937,1.0,1.0
2,2,0.85,0.9861982202403192,0.908525470482324,1.0,0.9853340648249487,0.9868895304801074,0.9036564776855567,0.9139604380908596,1.0,1.0
2,2,0.9,0.9866542692111532,0.9061966863523616,1.0,0.9859281667283506,0.9874199090451571,0.9008577285636454,0.911618703038325,1.0,1.0
2,2,0.95,0.9870656244187025,0.9041110878914222,1.0,0.9862878678168107,0.9878068211948683,0.8984567007907132,0.9096405824217916,1.0,1.0
2,2,1.0,0.9874439941944493,0.9021621042783122,1.0,0.9867821242328028,0.9880799546310247,0.8956090563106311,0.9075274703917807,1.0,1.0
