k,n,lam,publishers_welfare,users_welfare,convergence_ratio,publishers_welfare_ci_low,publishers_welfare_ci_high,users_welfare_ci_low,users_welfare_ci_high,convergence_ratio_ci_low,convergence_ratio_ci_high
2,2,0.05,0.9929303259585974,0.9732920390942384,0.104,0.9925071787032911,0.9933492983588853,0.9711844167875489,0.9753695121042942,0.07695,0.12904999999999997
2,2,0.1,0.9859259565517491,0.9729185407425455,0.104,0.9850287637414752,0.9868353498511421,0.970640388341547,0.9751453507128756,0.07895,0.12704999999999997
2,2,0.15,0.978843456764251,0.9732550355183582,0.106,0.9774280282607587,0.9801295705017654,0.9707907219807961,0.9755357162402899,0.08,0.134
2,2,0.2,0.9717958516857634,0.973090949023115,0.104,0.9700596462059903,0.9737265947949026,0.9708478315593643,0.9752684783622658,0.078,0.134
2,2,0.25,0.9647880193495288,0.9730269236510235,0.104,0.9626730151600192,0.9669072910482138,0.9707183423371863,0.9751491143590455,0.07695,0.13
2,2,0.3,0.9576592082423183,0.9730385097864465,0.104,0.9549137366848323,0.9600038670500456,0.9707182540334507,0.9753081749854847,0.07895,0.1340999999999999
2,2,0.35,0.9508403310210158,0.9728569896366209,0.104,0.9478016506370966,0.9539639823564248,0.970456016077396,0.9748216756863619,0.07895,0.13
2,2,0.4,0.9434957445712198,0.9732667614418733,0.104,0.9398384040725127,0.9470514847124649,0.971253837388472,0.9752324539690477,0.078,0.13104999999999997
2,2,0.45,0.936722561741132,0.9730670431696985,0.104,0.9327716412115757,0.9407040469578122,0.9709033548710496,0.975071698118158,0.08,0.13
2,2,0.5,0.9296017545785897,0.973038987332598,0.104,0.9248998017248028,0.9344552604380183,0.9708729220974539,0.9751576235261197,0.08,0.132
2,2,0.55,0.9225431066270562,0.973048235787153,0.106,0.9177287109408294,0.9278887459885283,0.97068908079945,0.9752916249822318,0.08095000000000001,0.132
2,2,0.6,0.9156770357020714,0.9729589483766815,0.104,0.9101873915956977,0.921385275230538,0.9710132785142719,0.9752572001872982,0.078,0.13
2,2,0.65,0.9083769761522744,0.9730382013856002,0.104,0.9030185970981301,0.9144154468966053,0.9706238460388805,0.975440439179215,0.078,0.132
2,2,0.7,0.9015409467085432,0.9729533375923206,0.104,0.8948499149313089,0.9082582219150187,0.9706637724893529,0.97539981634196,0.07695,0.126
2,2,0.75,0.8942907204774351,0.9731180404189944,0.104,0.8870698278149448,0.9011491642334705,0.9709404358320824,0.9752237341176108,0.07895,0.13
2,2,0.8,0.8870249442860519,0.9734727550544419,0.108,0.8797897644337104,0.8948118388941549,0.9714056931803592,0.9757085701267009,0.08295000000000001,0.13504999999999998
2,2,0.85,0.8801213582322817,0.9732503273737292,0.104,0.8720356844470083,0.8872422284985266,0.9710956691090166,0.9753468596214345,0.078,0.134
2,2,0.9,0.8732029173378617,0.9730329119202884,0.104,0.8652044252166641,0.8808069017888346,0.9708215051256424,0.9752206550530517,0.07695,0.132
2,2,0.95,0.866978991621778,0.9727925297969539,0.108,0.8587717055679542,0.8759622697764815,0.97074326451119,0.9752005540260787,0.084,0.136
2,2,1.0,0.858872098782578,0.9730687495324989,0.104,0.8497158832131447,0.8677230159685171,0.9707561952643377,0.9752175953784334,0.078,0.13
