k,n,lam,publishers_welfare,users_welfare,convergence_ratio,publishers_welfare_ci_low,publishers_welfare_ci_high,users_welfare_ci_low,users_welfare_ci_high,convergence_ratio_ci_low,convergence_ratio_ci_high
2,2,0.05,0.9869363963780067,0.9986826260104514,1.0,0.9861745560611237,0.9876463164220117,0.9986076079096325,0.998766290854642,1.0,1.0
2,2,0.1,0.9780777019935126,0.9955785858680117,1.0,0.9769186921813251,0.9793082522224388,0.9953335833115331,0.9958490486076503,1.0,1.0
2,2,0.15,0.9719762333467911,0.9915770516205814,1.0,0.9702544772350946,0.9734630131181798,0.9911158654611648,0.9920781357751061,1.0,1.0
2,2,0.2,0.9677512458021275,0.9871691546828376,1.0,0.9658702277044774,0.969451619080807,0.9864279685461809,0.9878697324320211,1.0,1.0
2,2,0.25,0.9648612752822255,0.982607201833171,1.0,0.9627192013324193,0.9668944164873239,0.9815440264870007,0.9835884289055533,1.0,1.0
2,2,0.3,0.9629837790955116,0.9780023903147324,1.0,0.9611265115559583,0.9649285322487229,0.9768797713413905,0.9791935086952603,1.0,1.0
2,2,0.35,0.9617228821476538,0.973567363974768,1.0,0.9593649135926743,0.9639140313636767,0.9722264461886884,0.9750707194095353,1.0,1.0
2,2,0.4,0.9609954672300739,0.9692745553398756,1.0,0.9587656397567559,0.9636374910913905,0.9675708320976509,0.9709689500934283,1.0,1.0
2,2,0.45,0.960649071606623,0.9651532650091614,1.0,0.9581421296987429,0.9630382313973287,0.9631609016729901,0.967179235326849,1.0,1.0
2,2,0.5,0.9605164311124764,0.9612888040343287,1.0,0.9582576172511074,0.962814446936636,0.9590975319552386,0.9633616802982343,1.0,1.0
2,2,0.55,0.9605177625868402,0.9576895647403587,1.0,0.9583793261467324,0.9627094269804145,0.9553092032910037,0.9604455221960949,1.0,1.0
2,2,0.6,0.9607806007017352,0.9541862421475528,1.0,0.958359466327882,0.9629478034527473,0.9512770570426614,0.9568205177527342,1.0,1.0
2,2,0.65,0.9611948624330019,0.950830531866543,1.0,0.9589927229656263,0.9633702920437093,0.9478185045035424,0.953494735301684,1.0,1.0
2,2,0.7,0.9615658477230971,0.9477764770130991,1.0,0.95924447242281,0.9637827885323988,0.9447234419064499,0.9509223753009068,1.0,1.0
2,2,0.75,0.9620842933300896,0.9448202376615644,1.0,0.9600528429381396,0.9642253523447722,0.941902623958402,0.9480706282387082,1.0,1.0
2,2,0.8,0.9626546290769931,0.9420028951248527,1.0,0.9605768565094,0.9647661291686545,0.938632655341705,0.9451039022316584,1.0,1.0
2,2,0.85,0.9632190450319051,0.939372901724871,1.0,0.9611195672977332,0.9653083240486785,0.9359230705175146,0.9428918261847072,1.0,1.0
2,2,0.9,0.9636979723024724,0.9369676628259875,1.0,0.9615586211598398,0.9657310811783467,0.9335766737847284,0.9406613827295351,1.0,1.0
2,2,0.95,0.9642395199082984,0.9346600034094783,1.0,0.9622384377687268,0.9663514222427855,0.930407548941828,0.9382367004182622,1.0,1.0
2,2,1.0,0.9648097258689766,0.9324556451546151,1.0,0.9624913533093478,0.9666684849926561,0.9285972014151774,0.9362126512631801,1.0,1.0
