k,n,lam,publishers_welfare,users_welfare,convergence_ratio,publishers_welfare_ci_low,publishers_welfare_ci_high,users_welfare_ci_low,users_welfare_ci_high,convergence_ratio_ci_low,convergence_ratio_ci_high
2,2,0.05,0.9891290400633119,0.9956604116707276,1.0,0.988540047387886,0.9897635421308617,0.9954242873705991,0.9959136300130381,1.0,1.0
2,2,0.1,0.9840378615843551,0.9872691622507671,1.0,0.9830658731304454,0.9849130607460503,0.9865202992700742,0.9879540896570381,1.0,1.0
2,2,0.15,0.9816793992403614,0.9781284991942962,1.0,0.980616302441534,0.98276650691293,0.9768543059484607,0.9793676399220086,1.0,1.0
2,2,0.2,0.9806838562989283,0.9694172701414682,1.0,0.9796458247457821,0.9817925222611508,0.9675895782909374,0.9712211337563431,1.0,1.0
2,2,0.25,0.9804363551258121,0.9614183020196058,1.0,0.9793617208584146,0.981553030804023,0.959024485630401,0.9637714144108586,1.0,1.0
2,2,0.3,0.9806249479376898,0.9541516543755936,1.0,0.9794711807314691,0.9816670738162835,0.9515652341123306,0.9568609711811618,1.0,1.0
2,2,0.35,0.9810674918008656,0.9475820055376712,1.0,0.979986508507473,0.9821614207895175,0.9443512583905107,0.9505760225248946,1.0,1.0
2,2,0.4,0.9814955272671327,0.9419362455069799,1.0,0.9802903274609928,0.9826004905847487,0.9387676770584612,0.9452077394280916,1.0,1.0
2,2,0.45,0.9820872217757616,0.9366908994326095,1.0,0.9810360205209173,0.9830807927550252,0.9329304309894989,0.9398870862768623,1.0,1.0
2,2,0.5,0.9827101788150879,0.931944250618825,1.0,0.9817222736892413,0.9837361078308485,0.9279928973032034,0.9355607900424042,1.0,1.0
2,2,0.55,0.983246575007473,0.9278332282024173,1.0,0.9822224196496792,0.9841257693172298,0.9235153141946354,0.932224654550938,1.0,1.0
2,2,0.6,0.9837699758076401,0.9241256385043921,1.0,0.9827372611025245,0.9847052887860074,0.9192092914875363,0.9279282981719231,1.0,1.0
2,2,0.65,0.9843597580913516,0.9205848552040746,1.0,0.9835407180028631,0.9852137055873238,0.9165991478667471,0.9249263174592401,1.0,1.0
2,2,0.7,0.9849292740509061,0.9173516214410895,1.0,0.9840400442365649,0.9857726631767703,0.9125856746783828,0.9220089546213915,1.0,1.0
2,2,0.75,0.9854207420839127,0.9145003633363397,1.0,0.9845348051124342,0.9861714261777268,0.9096280961176271,0.9195693931428428,1.0,1.0
2,2,0.8,0.9858655477062246,0.9119136193249117,1.0,0.9849774298013458,0.9866066435347841,0.9069182705964338,0.9166098931820827,1.0,1.0
2,2,0.85,0.9863631428542817,0.9093899623219306,1.0,0.9855721633371651,0.9871681734862459,0.9039461209785374,0.9137605893345687,1.0,1.0
2,2,0.9,0.9867765378006422,0.9071738134603022,1.0,0.986038728691227,0.98748622504166,0.9014086517257621,0.9121977945718356,1.0,1.0
2,2,0.95,0.9871523215302281,0.9051533660909107,1.0,0.9864875472700567,0.9878186869331053,0.8998558300980146,0.9103686879276442,1.0,1.0
2,2,1.0,0.987572404852441,0.903155308339728,1.0,0.986826691545452,0.9882444143683864,0.8970350238303159,0.908485475154758,1.0,1.0
