k,n,lam,publishers_welfare,users_welfare,convergence_ratio,publishers_welfare_ci_low,publishers_welfare_ci_high,users_welfare_ci_low,users_welfare_ci_high,convergence_ratio_ci_low,convergence_ratio_ci_high
2,2,0.05,0.9927809113711629,0.9755424642619628,0.098,0.9922601094237609,0.9932233736903504,0.9733029881276446,0.9775599174889339,0.07,0.126
2,2,0.1,0.9856358249023436,0.9754819898451085,0.1,0.9845969124246158,0.9865994969512023,0.9731079127436433,0.9775619068012028,0.074,0.126
2,2,0.15,0.9783316814419889,0.9756347389749404,0.098,0.9768163366848513,0.9798837726099019,0.9735723257987876,0.9777965783050063,0.072,0.128
2,2,0.2,0.9713871274207407,0.9752255688475617,0.1,0.9695807852374394,0.973183949522392,0.9729353340677972,0.9772079041444579,0.07295,0.12704999999999997
2,2,0.25,0.9638830765989045,0.9756593534860079,0.098,0.9617345482977369,0.966106835789793,0.9735212556436785,0.9775974158131783,0.072,0.12504999999999997
2,2,0.3,0.9567525804615882,0.975493622938709,0.098,0.954153059910402,0.9596144821206612,0.9733937504841013,0.9776853417424611,0.07495,0.124
2,2,0.35,0.9494561810725969,0.9755484120660912,0.1,0.9461334753029784,0.9526416810576217,0.9734266398579929,0.9779714724092892,0.076,0.128
2,2,0.4,0.9424357134625395,0.9754997691423984,0.1,0.9388699937184722,0.9458783008470543,0.9731720641709197,0.9777635183089126,0.07495,0.128
2,2,0.45,0.9352788062791902,0.9755816472229615,0.102,0.9305353852402612,0.9395314770750651,0.9733789697448645,0.9778047015178726,0.074,0.128
2,2,0.5,0.9278008584189069,0.9755420777752193,0.098,0.9232746212423744,0.9324958877894707,0.9733460294460055,0.9778700620846984,0.074,0.12504999999999997
2,2,0.55,0.9208585647230122,0.9755636109943961,0.1,0.9154029344732261,0.9257583200474524,0.9734966167692951,0.9777019138202798,0.07295,0.126
2,2,0.6,0.913879160677136,0.9752481615742231,0.098,0.9084965502247005,0.9191336072349672,0.9727179708220857,0.9774113420449277,0.074,0.124
2,2,0.65,0.9063863477635571,0.9754305049574299,0.1,0.9006962421470638,0.9118564624775861,0.9732486780691342,0.9775536736907283,0.074,0.12704999999999997
2,2,0.7,0.8995503027246968,0.975486967053752,0.1,0.8933292099848609,0.9059108174624143,0.9733791520823419,0.9775928271352865,0.07295,0.124
2,2,0.75,0.8918929144947311,0.9754942997172353,0.098,0.8843483921683374,0.8990571679911654,0.9732153324562037,0.9777957471906952,0.074,0.124
2,2,0.8,0.8848446833109558,0.975361856130668,0.098,0.8765588904317311,0.8925164740697347,0.9732268960704975,0.9775961358684772,0.07,0.126
2,2,0.85,0.8772116694051704,0.9756137393210896,0.098,0.8693191693799331,0.885263835209532,0.9735364859758645,0.9775617244122263,0.07295,0.124
2,2,0.9,0.8703152363553761,0.9755155783829919,0.098,0.8626048910436234,0.8780147971986815,0.9732174272803672,0.9775282035313079,0.072,0.124
2,2,0.95,0.8623026155844129,0.9757921988273738,0.098,0.8529464671877943,0.8718641125537092,0.9735222305488658,0.9779001235359281,0.074,0.128
2,2,1.0,0.8563806525436837,0.9754902732155367,0.102,0.8466506503651945,0.8655388351578182,0.9735077433219453,0.9774403864651486,0.078,0.132
