k,n,lam,publishers_welfare,users_welfare,convergence_ratio,publishers_welfare_ci_low,publishers_welfare_ci_high,users_welfare_ci_low,users_welfare_ci_high,convergence_ratio_ci_low,convergence_ratio_ci_high
2,2,0.05,0.9931896473619299,0.9769185359248403,0.102,0.9927227084201046,0.9935890083351918,0.9750378124957062,0.9791064041931794,0.074,0.126
2,2,0.1,0.9863507167302779,0.9767921174095782,0.1,0.9855190941574288,0.9870545072792208,0.9749069870897181,0.9787233188997314,0.076,0.128
2,2,0.15,0.979537717724304,0.9769558980579657,0.1,0.9782362170971077,0.9807876342894228,0.9750222245564112,0.9788821474521787,0.074,0.12704999999999997
2,2,0.2,0.9728717179405746,0.9768423616602088,0.104,0.9711659304526963,0.9746458431728741,0.9750679504060639,0.9788063355701261,0.08,0.13
2,2,0.25,0.9660167462292496,0.9768879532437568,0.1,0.9635290825428332,0.9683428455547199,0.9749811621836582,0.9788807193431325,0.076,0.126
2,2,0.3,0.958980975157726,0.9769633982683058,0.102,0.9560306070377315,0.9618453494788413,0.975010252901898,0.9788044907768559,0.076,0.13
2,2,0.35,0.952485965750565,0.9766820150008685,0.1,0.9491725663853713,0.9556922101276021,0.9747407307854454,0.9785609598952004,0.074,0.124
2,2,0.4,0.9457218680978667,0.9768698709099308,0.102,0.9421040980690273,0.9490657995689492,0.9749691695826503,0.9788105320338599,0.076,0.13
2,2,0.45,0.9386765948145532,0.9768320758719525,0.1,0.9345674895481949,0.942771086353594,0.9746000641330113,0.9787268002394297,0.074,0.128
2,2,0.5,0.9322140249314219,0.9767133600429752,0.102,0.9277326223436945,0.9368758449473603,0.9745321773244487,0.9786778728582584,0.078,0.13
2,2,0.55,0.9251940596217112,0.9770038171613934,0.102,0.9204434289384877,0.9301119834714784,0.9750726693920457,0.978853526041532,0.076,0.128
2,2,0.6,0.9179097667148806,0.9768964980639494,0.098,0.912316994241362,0.9236566940336282,0.9747939633549988,0.9788015093845631,0.07495,0.12304999999999995
2,2,0.65,0.9117859643210866,0.9768422760875657,0.104,0.9054646236733026,0.9174475369135469,0.9747866782188293,0.9790103051745724,0.076,0.128
2,2,0.7,0.9044622807207024,0.9769545140223782,0.102,0.8978203743504051,0.9108523033473401,0.9748827605698136,0.9788975042293656,0.078,0.13
2,2,0.75,0.8984957987624975,0.9769075984512463,0.104,0.891798365387848,0.9052922719563703,0.9749364698382601,0.9788394877495317,0.07695,0.132
2,2,0.8,0.8913898164280254,0.9767541454308557,0.102,0.8847909501599507,0.8981188935221367,0.9748484259097284,0.9786967144536209,0.076,0.13
2,2,0.85,0.884018807194207,0.9768794361020527,0.1,0.8768765042800578,0.8918421788643274,0.9747229774997518,0.9788137749931324,0.076,0.12704999999999997
2,2,0.9,0.8777772858585211,0.9769441107705823,0.104,0.8692625039634367,0.885913269120757,0.9749778238674889,0.9788006107659942,0.078,0.13
2,2,0.95,0.8706823296720906,0.976857756807631,0.1,0.8628629807328773,0.8801248559533799,0.9748281184452061,0.9787758685590585,0.074,0.12704999999999997
2,2,1.0,0.8635160625535017,0.977028376850973,0.102,0.8550030980539507,0.8714854491984786,0.974866111292795,0.9790347907123702,0.076,0.128
