k,n,lam,publishers_welfare,users_welfare,convergence_ratio,publishers_welfare_ci_low,publishers_welfare_ci_high,users_welfare_ci_low,users_welfare_ci_high,convergence_ratio_ci_low,convergence_ratio_ci_high
2,2,0.05,0.9892402974971933,0.9932816066539021,1.0,0.9886579800792515,0.9897595821314773,0.992893344829967,0.9936583749525629,1.0,1.0
2,2,0.1,0.985056177800626,0.9814047206747338,1.0,0.9843065712495894,0.9859754996637484,0.9803112304366972,0.9823883053285686,1.0,1.0
2,2,0.15,0.983541447279662,0.9693294320418402,1.0,0.9827091376912565,0.9844137417840548,0.9676432788307646,0.9709195891765354,1.0,1.0
2,2,0.2,0.9831807153787401,0.9584170416877714,1.0,0.982297081533526,0.9840360525298875,0.9561199815748918,0.9605916623668951,1.0,1.0
2,2,0.25,0.9833729748880967,0.9488223709458773,1.0,0.9825055387955658,0.9842113429959514,0.9462920244189,0.9516670828066072,1.0,1.0
2,2,0.3,0.9838717955595616,0.9403334673744772,1.0,0.9830091146855529,0.9846776826524656,0.9373015997300159,0.9436592282990963,1.0,1.0
2,2,0.35,0.9844599466159805,0.9329920742920397,1.0,0.9836332863247603,0.9852449144668146,0.9292853928533468,0.9362962387424303,1.0,1.0
2,2,0.4,0.9850305094193633,0.9266960855379027,1.0,0.9842172037226024,0.9857573425831309,0.9227842614769595,0.9303702056933607,1.0,1.0
2,2,0.45,0.9856816446835363,0.9209740991413651,1.0,0.9849120937959501,0.9864215272307026,0.9166299427477006,0.9251754445920681,1.0,1.0
2,2,0.5,0.98628083475814,0.9159942262977752,1.0,0.9855615788635587,0.9869727461396002,0.9111100281350887,0.9205955990685937,1.0,1.0
2,2,0.55,0.9868251621400468,0.9116239789203862,1.0,0.9860371222772313,0.9875418915840554,0.9068072130922832,0.9159333589840594,1.0,1.0
2,2,0.6,0.9873800634551574,0.9076125321651505,1.0,0.986732905153719,0.9880527980505067,0.9027970533462113,0.9124482091265503,1.0,1.0
2,2,0.65,0.9878501492267256,0.9041313027732883,1.0,0.987230045428304,0.9884449863848018,0.8987854289167078,0.9091947258976332,1.0,1.0
2,2,0.7,0.9883512125159477,0.9008441998011115,1.0,0.9877572202287157,0.9889906303273215,0.8957305947462946,0.9063148191914226,1.0,1.0
2,2,0.75,0.9888022400432801,0.8979037993361471,1.0,0.9882493417205038,0.9894063276169073,0.8928068791850464,0.9029351904726876,1.0,1.0
2,2,0.8,0.9892241314514951,0.8952331066536727,1.0,0.9886270191203441,0.9897666325170644,0.8897422699020789,0.9003622478728688,1.0,1.0
2,2,0.85,0.9896255746088851,0.892748026486003,1.0,0.9891254271310361,0.9901734343133285,0.8867584085476032,0.8981228286758894,1.0,1.0
2,2,0.9,0.9899905520591306,0.8905170832726671,1.0,0.989465165245666,0.9905022459523352,0.8848746223976458,0.8961276436370884,1.0,1.0
2,2,0.95,0.9902781433354885,0.8885746867797962,1.0,0.9897625855054264,0.9908057634085341,0.8825923189316235,0.8947816639287128,1.0,1.0
2,2,1.0,0.9906448085594484,0.8865376811928123,1.0,0.9901995665369104,0.9911476749027379,0.8807748466406294,0.8922351634125689,1.0,1.0
