k,n,lam,publishers_welfare,users_welfare,convergence_ratio,publishers_welfare_ci_low,publishers_welfare_ci_high,users_welfare_ci_low,users_welfare_ci_high,convergence_ratio_ci_low,convergence_ratio_ci_high
2,2,0.05,0.9914299840523026,0.9862730640811573,1.0,0.990960650874633,0.9918837966763517,0.9855078684783108,0.9869198940022547,1.0,1.0
2,2,0.1,0.9896251033323076,0.9669497857725059,1.0,0.9890555292101936,0.9901300386178629,0.9650456236188498,0.9686443754873454,1.0,1.0
2,2,0.15,0.9895822632496285,0.9503528788109206,1.0,0.9890170366327462,0.9901463500964508,0.9478007465361765,0.9528142718197339,1.0,1.0
2,2,0.2,0.9900442961990029,0.9369789061965766,1.0,0.9895424108401482,0.9905156055403852,0.933510301527358,0.940099467917847,1.0,1.0
2,2,0.25,0.9906528047814496,0.9261537508380161,1.0,0.9901304490265752,0.9911462665177359,0.9222357749760396,0.9298805824018965,1.0,1.0
2,2,0.3,0.9912749574233273,0.9172833931862407,1.0,0.9907878011256843,0.9917135376628277,0.9130771906118702,0.9215832260189849,1.0,1.0
2,2,0.35,0.9918670947756983,0.9099059569146122,1.0,0.9914507092194988,0.9923151031954524,0.9051959227924006,0.9144959661638605,1.0,1.0
2,2,0.4,0.9923591306478144,0.9039007493084148,1.0,0.9919653054093892,0.99272726098487,0.8991725446413652,0.9085532636839395,1.0,1.0
2,2,0.45,0.9928499669142973,0.8986097314617573,1.0,0.9924901674521489,0.993204061456014,0.8928531227840122,0.9036980392246052,1.0,1.0
2,2,0.5,0.9932776718780035,0.8941290668382169,1.0,0.9929340282921449,0.9936501496067506,0.8884409083321707,0.8991389931596282,1.0,1.0
2,2,0.55,0.993652924087944,0.8902531714733118,1.0,0.9933015020708703,0.9939952665753728,0.8851534911253028,0.8961327035120381,1.0,1.0
2,2,0.6,0.9939839339723062,0.8869015739157382,1.0,0.9936773838302843,0.9943184901689406,0.8807167216159857,0.8925094614196653,1.0,1.0
2,2,0.65,0.9943252133342774,0.8837722383964791,1.0,0.994013478338754,0.9946267731666164,0.8780260289141764,0.8897759692897249,1.0,1.0
2,2,0.7,0.9946186143170246,0.8810498906114306,1.0,0.9942966228964722,0.9949090602091024,0.8745936195245694,0.8878613143293046,1.0,1.0
2,2,0.75,0.9948396681615342,0.8788012684966177,1.0,0.9945485582992393,0.9951137938328821,0.8724986109060661,0.8851495373575179,1.0,1.0
2,2,0.8,0.9950873404100845,0.8765771978510842,1.0,0.9948235648232207,0.9953739972666776,0.8704992391326001,0.8834561749235286,1.0,1.0
2,2,0.85,0.9952535389274892,0.874820571891903,1.0,0.9950254137403134,0.9954938876113582,0.8676723102169884,0.8820550083488216,1.0,1.0
2,2,0.9,0.9955137321648726,0.8727976559390147,1.0,0.9952719007038842,0.9957539883876577,0.8650994430250714,0.8796190581002922,1.0,1.0
2,2,0.95,0.9956652923107194,0.8712959623601054,1.0,0.9954346874366699,0.9958840650331401,0.8647743546823548,0.8782119770470818,1.0,1.0
2,2,1.0,0.9958628792106979,0.869687444336107,1.0,0.9956585019739994,0.9960830875616715,0.8634318606103445,0.8763250614926442,1.0,1.0
