k,n,lam,publishers_welfare,users_welfare,convergence_ratio,publishers_welfare_ci_low,publishers_welfare_ci_high,users_welfare_ci_low,users_welfare_ci_high,convergence_ratio_ci_low,convergence_ratio_ci_high
2,2,0.05,0.986103222484548,0.9986047139248487,1.0,0.9853614083681702,0.9868391982458211,0.9985299732044982,0.9986785045105786,1.0,1.0
2,2,0.1,0.9766424778901587,0.9953446908775511,1.0,0.975391741421231,0.9778355531959163,0.9950505863678691,0.9955750508470789,1.0,1.0
2,2,0.15,0.9701777264846915,0.9910714229041045,1.0,0.9686349703622836,0.9716240511799323,0.9905763488603879,0.9915571497274295,1.0,1.0
2,2,0.2,0.9657107126813775,0.9863680665561442,1.0,0.9637869819104866,0.9675208630928557,0.9855965271109398,0.9870999014412799,1.0,1.0
2,2,0.25,0.9626372919256607,0.981534368394214,1.0,0.9606443350799729,0.9647209417151624,0.980619984424671,0.9825777935005081,1.0,1.0
2,2,0.3,0.9605965588984825,0.976697150084608,1.0,0.958476494775054,0.9628170484629025,0.9754801472597774,0.9778247989402991,1.0,1.0
2,2,0.35,0.9592752751567412,0.9719952126349767,1.0,0.9572021829999285,0.9614146700017141,0.9705395741174232,0.973428562167348,1.0,1.0
2,2,0.4,0.9585040027726913,0.9674450614116481,1.0,0.9565049702367914,0.9606952142295279,0.9656203461583996,0.9691924189433564,1.0,1.0
2,2,0.45,0.9580189412827629,0.9632051771379031,1.0,0.9559552698334067,0.9603731386364625,0.9615121823634563,0.9649235535456798,1.0,1.0
2,2,0.5,0.9579675226319457,0.9590390640034161,1.0,0.9556304873770646,0.960124521727045,0.9570935632146733,0.9612112463014666,1.0,1.0
2,2,0.55,0.9581052627832604,0.9551240327049341,1.0,0.9559229940356707,0.960552240656369,0.9527016976563737,0.9572418175975048,1.0,1.0
2,2,0.6,0.9583093154230543,0.9515087183619856,1.0,0.9563231421178893,0.9605999460807301,0.9487064464897653,0.9537670636721345,1.0,1.0
2,2,0.65,0.9587363697475776,0.9479928829922494,1.0,0.9563693567692975,0.9608711332551415,0.9451319291798681,0.9507861264231858,1.0,1.0
2,2,0.7,0.9591317541636244,0.9447836830482043,1.0,0.9567906494543411,0.9614362571045323,0.941632114798582,0.9478617950118439,1.0,1.0
2,2,0.75,0.9596752644602181,0.9416605219331675,1.0,0.9574898103899788,0.9616989157179202,0.9381579553818926,0.9443888965827351,1.0,1.0
2,2,0.8,0.9601777285143653,0.9388146457392871,1.0,0.9581155889575145,0.9622020179897001,0.9355651898802219,0.9418536444235054,1.0,1.0
2,2,0.85,0.9609016292089408,0.9359396150597867,1.0,0.9588044360917608,0.9630420163722291,0.9325283218836737,0.9395721163974308,1.0,1.0
2,2,0.9,0.9613864239906101,0.9334535399663405,1.0,0.9592507637056839,0.9634643911285434,0.9298191489365412,0.9373779014660699,1.0,1.0
2,2,0.95,0.9620101806306959,0.9309885287243518,1.0,0.9599987473667849,0.9640235562688503,0.9271705497570292,0.934676342611678,1.0,1.0
2,2,1.0,0.9625975831849434,0.9286993188409703,1.0,0.9605623456335778,0.9645305787361473,0.924851540325587,0.9324231510801759,1.0,1.0
